crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Wheat,122.63451414341687,56.66999352983832,78.34735107436931,36.25099637482984,73.17538528724853,5.9370475819881054,72.64715434958316,33.484848096192096,1149.50739516872,Medium
Rice,86.29162198554826,39.08085859691414,43.29221818665575,28.231126423986822,40.54840343561425,6.515391253725491,39.86343348455345,42.04628530014587,1154.403291673344,Medium
Tomato,111.47556383538571,52.586633892511564,68.52166267987546,26.034001967140536,58.62518320775576,6.380435732077043,21.147032004974655,37.27351445213299,642.2456582661521,Medium
Sugarcane,149.5771222132599,69.08027811802361,88.9654555992959,22.195490334403765,53.662308288577016,7.554386206450459,18.677730663607008,55.30268983782181,1979.6398192152947,Medium
Sugarcane,147.51484654667047,68.09368499048982,90.72599140686538,32.80469954948731,57.4390573149682,7.118519721952886,69.09205700711951,47.38708807971814,1781.023295683189,Medium
Maize,78.6929558149821,32.01858514470191,47.85953963182703,35.053609452562114,79.58102903029628,5.566386023264744,56.484510221715155,68.587042132291,1166.9378600923142,Low
Maize,85.6352134600745,33.01088150733706,43.28034905842421,17.321127163265512,68.42403270798432,6.140343643978127,53.64295458983578,74.29855302162801,1423.6888281520783,Medium
Sugarcane,145.61188804925254,71.10946413769712,89.22107422542587,18.52448342475285,77.33655117658738,7.742384810445262,11.531903323787684,34.80112077672781,648.3566698055766,Medium
Maize,84.52437561223265,32.175848787368736,45.33098312826628,32.03837500521177,58.646570235915036,7.214234179132703,44.73798226380674,62.84344432050544,575.8633491185155,Medium
Maize,88.70244800205266,32.51346358272142,44.6920712387271,31.98768312320956,75.85369831356473,5.615996685542768,18.34162951757764,78.07945011817844,1908.338221047529,Medium
Tomato,108.85250792128343,55.99742181969962,63.720758122122554,16.383549963761322,84.54293904727302,8.452526455345232,82.40292924366098,56.07339676541563,942.9229557244247,Low
Rice,90.34542596362135,36.378743366763835,42.46536595366438,36.69571255412332,75.43327704542901,5.5610224932028025,72.46313368993937,22.31087204068858,1996.0716902207196,Low
Maize,79.80314197034511,33.26343853640008,41.93397466548454,24.308445459634527,57.50521003657143,7.363400220544994,16.426366372062397,74.98878400899085,1718.603726046973,Low
Tomato,114.97934796190316,59.73696341865076,65.56399608979191,36.42742973899644,52.79473175253011,7.917947766915099,17.931277282480572,72.85265647798369,1910.6952782428516,Medium
Rice,87.60237502684107,45.25863703488322,39.30377977522293,30.183909586943592,50.184077497891145,7.380748837941686,17.37988571352397,24.148692256131383,995.5365330485915,Low
Sugarcane,153.5073585832588,70.17200879031999,90.78293918574076,34.26032537241787,60.39896717311338,7.691400103433112,41.067624828270034,38.177991455974094,1414.5860712834387,High
Cotton,91.387311287031,49.56366163509834,52.545081265171,37.07029497168427,50.127151269465166,8.021084516155955,12.155662951826907,33.97449453324543,555.762932074469,Low
Rice,90.43405833080202,45.55467210922574,42.568549350209764,22.8058630104126,55.67598500927625,7.691596392609982,27.678008146577472,66.45399661015236,1075.9401894760676,Medium
Wheat,125.94403120596579,58.669908163993775,78.28851484009698,17.697642930574403,91.42921387892578,6.373010090200845,52.062246517145184,45.43663437030253,1939.8921808752523,Medium
Maize,75.5634201784063,34.84600737409608,43.91480958325091,33.23774999896918,51.38896964646339,6.631106490379536,0.8058288895535171,69.31144295439125,1438.8299664957262,Medium
Wheat,126.05010655722872,60.556604103126354,81.11110496366511,29.904069947766935,89.13379030051846,6.015911205530629,42.068223704092844,74.13480103634444,528.8475551851402,Medium
Cotton,103.67082551026884,46.77983751044226,48.23378010902652,23.674176890612095,51.46118617910485,6.836862076299797,5.199343141130031,39.52360953212239,1290.6858826665461,Medium
Maize,77.61325395572561,36.13638863460958,44.2890166741716,15.669264642578197,45.05658647564607,7.5577876621246585,42.89699807175072,76.21136442999321,1542.0080054662992,Low
Maize,81.0613878336724,35.452584534486874,48.92710566708763,20.932854022368787,64.06787590645865,8.06828599670915,16.742294774625122,37.25981436489454,1168.1505129290454,Low
Rice,89.55312789312973,41.12899595429765,44.2002037433561,38.183315379350276,78.65368978999012,6.23546183831423,50.566574308437815,22.10244371472834,1470.3925116473702,Low
Sugarcane,150.45291961740747,71.50527706895848,88.78009217881889,29.816466197136165,67.22236735377453,8.337213878206882,74.75746360541103,67.48527104727764,569.5299041514193,High
Potato,101.09011402359822,47.06934679461091,54.66502329691908,39.778791128704675,63.228033350664745,5.893468671895776,96.92946620490801,83.96907705771284,780.5640278580715,Low
Rice,96.05713751816215,40.98910558069294,41.9786321236087,26.725360763819697,88.06008769540287,5.6580199954890915,88.91449619957854,34.24698246740156,1517.8088663215638,Medium
Tomato,108.59728757065109,56.4768838218265,65.67212015897788,33.20903256841807,89.32559746623889,5.65796727835324,14.170383802737184,58.88617153714685,1428.6973263051239,Medium
Cotton,96.31283055508013,50.04993972676393,52.355412708710034,28.902888537180328,62.25604798475666,6.787143981916347,22.676955335076656,49.63236824756669,1929.8822835812514,Low
Maize,92.69200370611622,33.53325769115714,41.98152119187276,31.339055548950622,76.05612455263353,7.277329556227229,9.966082484951288,84.68616845431245,1100.6246917562412,Medium
Cotton,103.19478407106372,48.583023796941816,49.12989479952828,38.00974578750092,88.35517047785038,6.8706836649472836,41.08999049918065,56.075590620865334,865.1810179576487,Low
Maize,85.8215632905899,33.95861533091508,43.072631831615176,37.722742611842854,50.94223403195948,7.730527456431569,88.50758625429482,57.66587439509105,870.273357947377,Low
Maize,92.67404903051928,30.879046142133,44.34476266786897,18.33895664658709,66.90997242436845,7.740164805052187,10.985975705273344,47.604426960302426,526.6777118937251,Low
Sugarcane,151.3682994257367,72.18103750729763,90.58042148619087,31.843615751200446,73.51217055487734,5.645016712534279,87.22751960031923,47.15973400918143,1339.680285607088,High
Sugarcane,152.04048029284974,68.19341377844178,91.86828288446739,33.79565971065633,64.73293203531368,7.338566084695957,68.82846703680079,53.32787056853964,1213.4764766774551,High
Potato,105.05075425044566,46.60526140264724,57.99042899573714,31.0700877195719,68.5858367540497,7.545390433853159,44.9481965185428,35.70862968821907,502.1273302008732,Medium
Tomato,115.73034711325192,59.48123132891017,68.41074603606022,24.5422076437249,57.55049797802706,8.058503719556432,22.009504027427027,31.7159924252243,523.4111549828913,Medium
Wheat,125.28713643557069,59.83836885367288,76.51583508458808,37.40038807404056,87.38603563374761,5.992119841229239,2.596101835392095,25.849061162725345,929.8210978307256,Medium
Cotton,95.21561911308845,50.59507727044048,48.894912943313294,37.13247778177981,66.50017344778087,7.592418495927401,5.2243663695964,54.726147489983646,951.8950967800438,Medium
Wheat,121.44082753821043,57.47622043454645,79.90591310340304,15.995142080552183,81.9660668798617,6.0057074331763385,63.147356713275016,25.56817261305324,1920.3010962439473,Medium
Rice,84.44459089144358,38.80580423744075,42.77263264962179,36.62922895358147,63.66114830573835,7.243878926516945,75.74761592598351,37.293374958557415,1835.4713124809766,Medium
Sugarcane,144.42376731811592,69.44337948824685,89.25587134933735,19.733343837426762,51.63362847593251,7.170671914819283,78.70566539903663,40.430467117104996,627.0047214129341,High
Wheat,114.19319084548542,59.29023426533226,74.70112703738377,20.479038843449132,79.64137200526989,7.393867936998193,9.966161355544056,80.15013643114726,1337.7049485951038,Medium
Sugarcane,153.42562169207653,71.7682486420628,89.28406622249321,36.77925829902431,54.973614500375916,5.7426092374963185,65.68223065142101,62.49730285998149,642.3980143484271,Medium
Wheat,116.12100915292346,55.82794330247851,81.59234230292815,31.90973923521086,81.99244914874379,6.454620387988261,14.585913400915029,82.06454862897638,614.5883256980592,Medium
Maize,84.25182027874104,32.32604408371889,44.97526812351527,16.39595552191186,93.7747931529954,7.871776385951239,49.01114766364554,25.628178281657767,1388.6681611856216,Low
Tomato,105.90996307138805,58.0568466026063,66.93582358019613,21.418444365820292,53.21455715866974,6.2895775125402675,33.81079912597027,26.978008351996476,1545.8294912128842,Medium
Rice,85.14141410361536,40.20956571169489,44.452479746541925,17.118986831883046,80.7884858668836,7.58027752604882,25.080413250089638,36.43419590573548,1443.2908780167531,Low
Wheat,121.43125635650388,58.106038110934044,78.71986843279895,33.63960845557145,93.77172447344833,7.284566504389069,85.05844698222474,20.577447248873813,554.9474597744289,Medium
Cotton,98.31966651747129,50.53760986887846,46.97890789926101,22.291469262523425,46.77905909729849,7.917291497629021,0.9242314581078159,40.31285470403816,761.6158148246225,Low
Potato,90.72153899913135,43.25491324644898,59.338541470251364,18.03261761412909,49.65312988560229,6.241524233783553,97.37482141179605,45.81491249628982,1398.4851359465397,Medium
Wheat,115.99853359196311,59.964144063500406,79.92915971861699,24.966482187960302,47.528417583050526,7.562804286762201,99.29034908992645,45.71704337778631,1436.8379538760917,Medium
Maize,84.30467200765396,37.529927119543316,43.807926900304935,27.80259638659498,55.34831524489651,5.983491063688483,42.62809062545349,28.515946038184936,1548.4776622617283,Medium
Tomato,111.09414859079887,54.504863147176806,64.22132058465668,30.021060646647854,48.81614106014558,6.1318074778975244,28.2886072068555,53.118362568904374,1266.2073307663213,Medium
Maize,79.41529557948817,32.9044501077218,46.3758041657848,33.09488075436964,76.83476543071328,7.896247446856002,25.7114663004145,60.17278278531412,1190.0993584369264,Low
Sugarcane,153.48370843444212,75.4028261779794,90.75537055679999,20.72503564257586,51.05930032866296,8.221741207226495,26.396673673559256,38.26352020216838,1119.429344150517,High
Maize,95.47845164980183,34.083288814508585,44.44709749268033,37.974483137509964,76.84684373500714,5.540332131950249,20.462547255901985,64.38442229187844,1646.5988038438613,Low
Rice,95.71968156690974,43.87078430009925,43.512761256052215,16.20610307841354,60.43926556967722,6.319070055256367,38.613244982716125,30.4049178329656,646.5561555358902,Low
Wheat,125.4463612346555,60.76406741143202,75.3150433246693,38.046137488694626,41.993877463313716,8.068390661059137,23.08177851877816,75.16786130400791,708.7949201253284,Medium
Potato,103.05972173218152,45.30804763443885,52.76980665361721,38.35366037615281,51.71571962179168,5.811248273726055,34.341011380001795,68.48493776699779,1439.1159365841977,Low
Sugarcane,141.2412204160506,72.25766549388689,90.10167705321967,19.586606349221213,77.34880044373327,7.790143779350688,42.934278337077444,76.00611940596059,726.0986109447055,High
Maize,84.25839038573224,35.93202559631373,47.531423841572604,15.572554036622808,92.74320403864854,6.533323918262095,18.977889343122424,75.29600646235238,1554.3489242351216,Medium
Maize,84.12778032857359,33.50514149350159,42.33617377921783,21.834597952844465,71.75695969232001,8.300505630107304,3.498187351615356,70.00002823019345,1584.0909170669406,Medium
Cotton,106.58787046166982,52.17871879200346,49.41928150623333,33.60414406204023,81.7893798905176,7.4516649364367185,39.486652314429215,59.54497409307416,560.2980368868149,Medium
Sugarcane,148.84037998943188,69.64048773384718,89.033061960045,22.11744922218889,92.79651144893863,6.637260169146557,0.9585640144394558,38.449999642498874,678.9493709027187,High
Tomato,107.76745288576558,55.14303072900261,63.70282857872345,16.813909385729154,59.50958932443408,5.581607526146427,55.318349225772955,33.74756243768617,930.5046582637979,Low
Sugarcane,141.2132968146356,70.04286114275153,87.41058649277164,16.85989214410462,41.14984949201477,8.35458713612877,72.46108241431163,71.99662963900485,1971.3765922682478,Medium
Tomato,108.9504610444602,55.70363090182779,63.50169469026588,20.218563335709746,91.9346387810553,5.5579132501536,96.53887036634296,29.7020233042724,1729.1571226899023,Medium
Tomato,111.72640194969038,52.57542620237594,64.04798814300494,27.83557334121187,49.019338457737874,6.890433193692004,60.56532718215968,51.814197914560054,1233.029292689221,High
Maize,83.51025317593388,35.9064438045658,47.94896401475651,22.22073574799022,62.495425520495026,7.071922608057141,13.48748464080477,21.68884909217572,729.2087139774248,Medium
Rice,92.18225871909829,42.96199866497925,43.573979524803,31.810157339889393,77.39326179726984,6.2960535150261725,33.03450917649919,55.6639968847108,799.3812437001476,Low
Sugarcane,149.85991188833,72.4140064775051,89.29433218829729,39.61713884788098,82.3769147175713,8.39785061533772,51.43264789098588,50.78992359889553,1633.1807139878867,High
Maize,80.47763478198489,33.862422318102375,41.84816060639138,28.196097788507927,55.1391825444374,8.09346860678637,60.732459225772594,20.015643533288646,1708.210602019737,Low
Cotton,95.17086614552018,50.47343424205279,51.3570993092421,19.679465224712256,84.03430110270484,8.41646952860425,21.475939996247206,32.149277711387434,1182.4026076961668,Low
Tomato,105.30772750736423,55.36031726990719,65.45064443480182,22.918716216255298,46.948969611551,6.952137627881138,52.526134671793876,65.62665256373285,1954.9058156706371,High
Rice,91.5749376771025,43.248180366368274,41.19058738882904,22.586967450345476,83.0641557266816,6.390118867509699,56.27700708015316,36.20790020893563,1725.475071213604,Medium
Sugarcane,149.32050994817237,66.15745120388677,88.16324905323432,38.45588305639082,42.4360996320151,7.749228269268453,7.142277109115747,50.37422719663016,763.1169374831165,Medium
Rice,84.17279236889472,44.94132398130458,40.349437256095115,31.843766156471467,80.10795302075985,7.571657921198934,11.396198135815228,62.6980602525545,919.981324181146,Medium
Rice,80.86716631165028,42.35963642960296,44.636980732461595,17.95595439315658,60.34815719232282,5.954448149961656,25.797582929448193,29.924410111521894,1830.1587628136401,Low
Cotton,101.67491777748963,53.679821998337765,52.281582895109075,30.90870313167641,76.30014325160298,6.366873457422152,14.074336339115323,30.18122177738372,1459.0863288545024,Low
Rice,87.88892707542205,41.46170032852108,41.53835209803897,36.01231271039367,85.78119511437214,7.503384378419709,66.57818035439772,65.51037998475377,1510.6457519446617,Medium
Tomato,108.19141506091368,55.35733955043814,58.2488417996448,22.767588088956025,87.87228434681549,6.011299605639988,35.246278439923984,70.3211475014904,545.6334715899263,Medium
Potato,92.66689068257615,44.2629895756878,57.57625457707943,15.995977270951492,94.75611135499351,7.306737787615969,97.89418121813775,43.730306160195504,1187.035730800384,Medium
Potato,87.85192663040269,40.3635998185023,52.66845876566607,16.528654526192156,66.91319573933298,7.9400299871353255,9.875296868168837,24.523470080760084,730.4472805899,Medium
Sugarcane,151.23473843126172,66.89663257711184,88.9716267873176,29.328373366351762,93.76108530653137,6.210800047515235,35.53361493551519,36.677259689353036,899.6897324697421,Medium
Maize,88.20939530738885,34.23381015768041,43.15385520736884,17.011080005233357,48.60793444942511,6.249679584602094,48.851835393082624,65.59736353677593,1979.5978647279499,Low
Rice,91.28947919463859,43.95579579143296,45.22894506109588,32.619674671006635,57.65573941607485,7.226984188815137,59.41355839737954,40.47965573636007,1024.7785515554956,Medium
Rice,90.3791146549022,38.46182453592829,43.92619386132755,37.210792628602405,86.82088616136332,6.800100846090505,75.8673884686781,26.342646022457515,560.3671559288761,Low
Maize,85.26704346972555,32.37568759646152,46.880748073831576,25.739165820178215,69.35770165542706,8.365858588005466,29.96917658745646,38.78441057622619,1699.392619913064,Low
Wheat,126.186848967818,59.48455087682741,82.56670915457642,33.24217014485763,51.51856123764134,8.346644874698391,6.078116862940341,78.38818099034667,956.665173485561,Medium
Rice,96.7239927435002,40.86504461709666,44.11412114406008,32.30449333859356,67.84315966284369,7.114987987779469,74.26317468131435,36.07461692380198,847.275602369084,Medium
Cotton,107.07873303830057,52.04195921029525,48.81696826065887,32.23347055500207,43.833926055792865,8.07955441574699,77.78121434439174,35.93994728505912,1652.0486813811235,Medium
Sugarcane,146.85064076364242,67.35614823984106,90.37337354660819,32.39363120891763,82.57115076307946,5.628808464603151,42.798617221259114,27.943752933048877,1146.8005796670077,Medium
Wheat,130.67660561987978,59.32691015758178,79.38356814367835,20.111159176641575,53.12854425844382,6.179661545578874,39.51491084976367,62.49632730438699,1157.0476747017046,Medium
Potato,91.73122753711061,45.76764712766254,55.106081568540894,29.559264078958712,94.27970165393906,8.160797188951516,41.08431774809097,44.15307965931477,945.2780514199776,Medium
Potato,105.16729539236118,45.971800035969125,54.19947734037149,37.20777055372831,84.52241318588587,7.8562632779435795,45.82468419342918,22.44223757989966,1238.3846095684166,Medium
Potato,90.03565647310651,43.90152269337485,54.50584112638456,19.65833690861018,60.01342164947858,5.8872890495789,45.65117567217902,37.66015005100185,1027.8575836379912,Low
Rice,92.6523013447133,38.885750478465944,42.22365205291185,16.007031454156788,85.49188832533376,7.323032684466172,52.38430787368449,81.38288542566377,759.6725388932673,Low
Maize,86.90260152658152,36.381401778697274,45.28537682440326,38.105942520353324,85.37714008428489,8.031654896996898,67.30091009630523,39.797696560671184,553.444693085209,Medium
Rice,93.16173191371051,45.97106901566876,41.78513154784291,29.9219821834043,90.86797404883755,8.261129050964474,28.7905904397483,67.81536355439252,1663.278620785714,Low
Cotton,100.36069026925833,54.62946460908184,51.579542057273414,15.790375281781053,82.53657235458247,5.656157195101922,3.81536059353772,47.93815037918982,594.6127615144501,Low
Sugarcane,146.64798110178018,68.35112312441045,87.97632614426028,16.96833420658704,77.40337676613758,6.721495186267361,72.6225791870277,27.153783028445396,1414.7983218516435,Medium
Tomato,117.77141220805512,57.739562203924756,66.46885170561933,39.23105326145095,50.85085697943877,8.35327203870123,53.83394903500162,63.67714913216928,649.1923961782848,Medium
Tomato,108.81698798108485,50.71123969918872,64.93267251171508,23.46214646423172,65.02993163585242,6.542373251735782,62.84678497868001,22.788305714582158,756.3579349164104,Low
Maize,94.8472269066599,33.53093236330394,42.44340397230266,25.610847221439478,48.006226725887565,7.993416893306148,34.869789536163665,46.00972100387993,1841.0819190532168,Low
Potato,93.80184916184696,44.55350351020326,59.5283865676618,19.27650231333379,87.32368674486985,7.096040435990091,41.09418332206475,59.13348874025793,1452.4305694584336,Medium
Wheat,116.32920413814527,61.564266028407886,77.43577237773387,37.64888024373457,72.18049441997424,6.144613521547404,88.90962427162395,84.56845557855831,630.017841726246,Medium
Sugarcane,159.7497825969367,70.30665035852452,89.51630501999307,37.0322001875409,70.8292383022523,6.638772741264203,4.8202242045836785,63.69777861811191,1979.820147960176,Medium
Rice,86.80507472966661,39.83946588043862,43.760134881147664,20.47595904105146,43.95446802616228,7.647021330566019,39.07025506881093,69.79519994268438,1167.9421585628156,Medium
Potato,94.57986571512156,44.65689672190343,56.19306866298347,38.96995655476866,41.42167651120404,8.470261736898314,32.249721835669376,74.7921548352825,770.4431910451706,Low
Sugarcane,147.28745046142632,67.2436232963338,89.96022441229572,26.784203892537263,92.59425589150597,6.801183648687934,78.56268042879978,81.2241854153462,1815.4832464609783,High
Sugarcane,137.50501270076194,67.89065400000148,95.26124656044131,26.639887620948105,78.58599472692347,7.655804988526426,44.03591974261951,29.26010462566206,1460.9583819801842,High
Rice,95.67928472489554,45.56307026243529,44.320219751399804,23.371405364405298,90.57573745473067,7.461160278279943,27.817967670830267,50.74024910865546,1769.8719138275667,Low
Wheat,121.84649757018855,55.65454095359467,82.65814419398819,31.354207799798306,56.92622341343011,5.879278681465085,76.08075414310771,75.30072487099433,885.5093483336484,High
Wheat,129.13781626036953,55.93339386878992,79.52308861116224,26.46012632576322,86.6745289296538,7.775945778227342,60.142658522480076,42.57302026695754,780.5518785389856,Medium
Wheat,117.67799109295045,62.8477978744937,82.34223812947513,23.552375143985643,58.44085743937089,8.456621442022117,52.183304849484976,29.14520255094851,829.512016992061,Medium
Tomato,108.81242916105442,54.63614568488924,67.17071424862377,18.36687044979991,86.62048306586235,7.278101913513698,93.12985525961118,76.94254242718763,1515.551483088076,Medium
Potato,93.23275485625065,44.57610214135212,56.803986905500274,36.32310895446125,82.83909548064145,7.393197334503089,51.39665125226456,66.06577879888702,1086.2503239008327,Medium
Sugarcane,156.252547745324,69.894198352407,88.73586170571846,15.514286617192388,93.73101328285873,5.6999553913841225,89.82211239095695,40.34420142172955,1381.3346029788179,Medium
Tomato,114.21975700259466,54.432627558145654,67.63268967503905,23.319092883391985,55.21684681984951,7.4678461325151755,11.984066154120388,77.1527216768891,1668.804705147662,Low
Potato,86.10392306335203,46.43570382127073,51.71331418072067,36.59241147506731,57.26003291799388,6.235459088654594,75.18337110596511,21.14351171960447,902.0175981291129,Low
Maize,91.39033052382715,36.04973515577062,46.576140803205924,30.37275214504852,85.22999325968368,7.138837314370852,21.843824498868038,55.25665836409006,1056.6674956648822,Medium
Potato,96.45926300917257,46.04395809439161,50.14971417138289,26.074788466407956,56.62890690114549,8.459916159440917,27.198732298338147,51.85261341863652,1107.3396452345994,Medium
Maize,83.34342410685036,35.788843757889786,44.446285815607006,30.66365804369243,44.47042878263816,8.141108878777354,5.150029946546697,56.071287801323884,1669.5672877705774,Low
Rice,90.35769081225301,44.15719023222375,43.40980171595425,19.202563745129503,58.99955121930324,7.783814288876081,95.42313574764216,44.1432067920376,1744.1003302984036,Low
Maize,90.4542216495972,34.316217854169054,45.96679855891591,21.734213630067348,55.62194098579277,5.872008983872428,92.18536737859097,31.240548451563946,1359.3299017698596,Medium
Potato,106.66508209126344,47.5918557231475,55.02515153920063,28.592535491122938,65.94090407306138,6.306712913684445,5.602913324891368,46.56274934363935,578.8872068610178,Medium
Maize,96.25469154265431,36.183862808796434,44.936234212481246,16.656367423855,92.6353804800645,7.879185162710643,39.83103678635713,83.85567848547997,1018.3036255229392,Low
Wheat,121.52960035523706,59.633517778529345,80.50330133135928,28.008658421789356,91.18991869999684,8.297283348936446,96.93301253516604,28.149627467032197,740.8367161447553,High
Wheat,117.71247721110704,58.30658444198461,80.21974104999057,19.70370871366389,45.656693463399264,6.792323236712455,33.74147086864342,62.63462791132827,1887.8704804267481,High
Cotton,99.16757207859227,48.05762026172402,54.35464076208444,17.6395678226107,94.52710246772862,6.232410462420719,19.85524035370929,54.242189725635875,1305.8122690923328,Low
Potato,94.27924703989551,44.726501912325446,56.05242664315197,27.441133526158538,55.11792854506842,7.532839526627834,3.843309743246981,56.93480801833299,1097.6377531091955,Medium
Maize,82.05190368719757,30.804190631422273,44.83378938316679,27.85517936193216,85.96935032898098,7.715678494347385,26.514900221701065,21.098068079648698,1219.5502438003186,Medium
Cotton,92.98762349154904,53.05684451572433,49.38879283960213,38.573886368390475,88.93883943258143,7.070978986188636,53.700728659392404,40.07982272367302,1181.7618351057222,Low
Cotton,107.32917989301481,52.18507566721661,51.04489042185339,22.248427341559445,50.267615925287416,6.719199558563492,73.05600808974653,82.75478159858721,1713.92189655715,Medium
Rice,91.73042509357276,44.89641414439102,41.07655544421774,23.57940967580828,77.16816145191774,5.794070321748796,12.72514797839558,24.00830347498127,1994.1186933602398,Low
Tomato,100.66141000920159,51.02369076215701,60.83962405471625,15.032996724608243,56.93690392140626,6.335884999269271,39.34481532236358,28.570379326820802,1261.5257369526266,Medium
Wheat,118.35260868006192,61.266931618100784,79.8298933394969,31.74467507943547,54.78857117536339,6.730894320493922,70.98009320691403,53.328564220315606,1896.0620175325007,High
Maize,82.48418240476822,32.97278831529106,43.7408115362724,20.7593705591506,71.867309709766,7.894512407853536,78.66130612179019,43.69256269567151,1983.1406088413926,Low
Maize,81.59428393976688,35.294916599157325,46.994770094287844,23.874150774653877,89.09727093396958,7.006543424617383,64.57649506929368,33.62260132599196,1126.01050274,Medium
Cotton,97.54799896713419,51.55860094546447,47.98742449232411,32.255269417486694,80.25823110939916,5.628511963566996,67.57909636279851,46.95486002077611,686.1453141645235,Medium
Cotton,100.11592605567257,49.1646064549202,49.023269500725775,37.09396320846221,50.96372938444149,7.967173278838847,41.32226774917712,20.92890005264552,1598.7992439515378,Low
Rice,87.49923659392635,43.06404486454557,40.93982789019114,25.495969558876915,88.93425460684186,6.812083874687844,7.534411757315073,81.53151726897192,1880.8028468594414,High
Rice,86.18431254168429,42.23137763182648,44.92784623097569,19.704289896153096,58.21538246837341,6.688365895154958,58.62207115272452,79.75152602421025,1091.8088123636383,Medium
Cotton,103.30618174057429,48.19009702217371,49.583614534438524,27.66384539703544,41.79602690268114,5.707948784113951,25.756772564951692,55.35339734635459,1609.3267231024895,Medium
Tomato,115.45729923206326,53.65105382125818,66.56168002094742,23.09290534556918,68.00375210653124,7.521442437291042,58.88825052029606,57.458238563440126,598.521253486426,Medium
Potato,86.31156900877329,45.17068791104102,54.85990711254407,18.18978098218443,63.79877030446025,5.881159750714012,50.25316842570751,56.48290846565379,1006.633642240378,Medium
Tomato,113.36263479694168,55.49529053242452,66.01444996507553,23.902647487973987,53.26107462268702,6.167174306536097,95.21738374562813,82.30729980340828,1587.2470602864635,Medium
Cotton,91.33214885789273,45.740379632280266,51.24934670739789,18.749425603788616,83.11518093229785,6.497343154742915,59.13425897986417,66.51655034435237,1833.5631765352418,Low
Maize,87.83140098386097,37.02853265951547,45.451211839835665,25.046308464844813,91.63728770396118,7.321996272761887,15.83892611869916,52.63964942140404,1793.835248785776,Low
Rice,98.64650433022378,39.017840152777055,42.999042563862986,20.212361873856516,48.95656164035021,5.627049242429242,55.88172349183215,55.39718594677422,807.8508901704638,Low
Sugarcane,147.89028857156273,68.21648750961783,93.54368484711723,27.770230392788434,70.03300258401104,8.025117295668842,17.01012461881699,40.543334185976605,1832.9127356531772,Medium
Rice,86.62708773895875,47.1285203551011,40.23201373456953,28.671672485453207,94.84452203511142,7.198142718772553,4.440246560603034,71.76831688279287,1094.7131430850814,Medium
Potato,103.40382856694094,44.99550759648576,53.363995630516506,19.639505919588885,52.063050121700556,6.273592760934535,56.54033919505043,52.757775688650575,804.7400575463134,Medium
Rice,89.27256002661353,41.84397811705083,43.87980948754183,37.62566493607996,78.38868260369563,6.612863939227061,18.12582916298816,80.10208610634515,655.3957249962192,Medium
Cotton,98.20561957565934,51.39737341870663,49.65063616682101,24.157578631558472,75.4993008250923,8.342568941653713,4.126974737462186,79.72543563240177,1413.6224825315203,Medium
Maize,84.04818468340972,34.75270774553217,46.16872697809235,16.647178482880822,65.76805274559035,7.487749793121846,76.59581713055174,49.49803439208408,1445.4260592445146,Low
Cotton,108.37818146922781,49.61201041486675,50.81697067629294,20.908150440236447,64.11094934275124,5.550588610246313,15.161063793047603,25.985232053035283,859.6162594073876,Low
Wheat,123.1347208180159,61.49480238983181,79.75304543425679,24.13042387834963,60.65726415306459,7.0092116048672,7.731468688265453,64.34985508635899,1027.261316013953,High
Wheat,117.01800047010096,60.06002768523325,78.80270372360133,24.823610984333996,76.84594881887277,6.909669724124319,38.37221747194545,27.745207960130212,867.4085685404846,Medium
Wheat,114.77021258054707,60.305778533201284,84.21322309635215,30.1418805543293,60.104083829900354,5.729006926499358,65.53260713826526,51.748070929463054,705.3182999558853,Medium
Maize,87.71628482487137,31.384820701637086,43.62068899019811,19.660135351702777,70.82798037428852,8.098566745796742,88.28056791884849,24.546360659011032,1128.6576294300598,Low
Cotton,90.76166987984884,53.97314825014306,49.946014002123675,26.723571086020396,54.38911525098706,8.26480479897231,41.77923326982561,76.16752675276504,664.4957444501629,Low
Rice,96.94896289880914,45.903446340807236,43.031588602114745,30.238007782748106,50.5211245811159,6.319988749373989,64.03473462977371,50.43956159399729,1787.0204863524903,Medium
Potato,99.7851171191943,44.99095371898313,54.8111996049116,31.27583245007969,76.42169398450616,6.7109065787575135,31.67910744946142,80.69337288480787,1684.972323969013,Medium
Tomato,118.49572790761601,53.603555535323004,65.68591253491061,36.27014894918622,92.49082301214912,6.1329078691350984,50.39290077242442,64.23606509689131,871.2015942520061,Medium
Rice,92.33397387128068,41.86253481282628,40.684619873891585,33.34649675513913,58.16470635776038,5.877144723354029,47.53603574556491,68.81655084399691,1066.4898663309818,Medium
Maize,91.92435546897022,35.79325587844291,43.33371695334207,38.78748598068381,79.28748838357052,6.480268141729093,28.954274779370493,54.040395107635085,618.7170024173141,Medium
Rice,92.60837324585873,40.76896830001273,42.421127618703814,31.837913186802727,63.30295982632734,7.032557094891394,21.411624341293557,55.865844845616735,1968.7298596272328,Medium
Sugarcane,140.62310800040888,71.27840416591033,91.01985596964074,37.28951394895274,70.96121773278138,6.5562294394272955,60.60646961849178,25.793884183454757,514.3790266122014,High
Wheat,113.35320470532969,59.43097939132156,74.95308527497507,34.88908406255674,81.99823975396473,5.901996043617012,8.851905256306758,79.0300063097877,1303.2625834467467,Medium
